,tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,jpg_url,prediction,confidence,breed,retweet_count,favorite_count
11076,715009755312439296,2016-03-30 02:56:24+00:00,12,10,Siba,,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,dingo,0.31090300000000004,False,1186,4031
11088,714982300363173890,2016-03-30 01:07:18+00:00,9,10,Calbert,,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,brittany spaniel,0.944376,True,1004,3626
11100,714957620017307648,2016-03-29 23:29:14+00:00,10,10,Curtis,,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,great pyrenees,0.251516,True,1366,4033
11112,714631576617938945,2016-03-29 01:53:39+00:00,4,10,Benedict,,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,meerkat,0.143497,False,962,3191
11124,714606013974974464,2016-03-29 00:12:05+00:00,12,10,,,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,norfolk terrier,0.293007,True,898,3527
11136,714258258790387713,2016-03-28 01:10:13+00:00,10,10,Travis,,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,collie,0.176758,True,706,2957
11148,714251586676113411,2016-03-28 00:43:43+00:00,8,10,Thumas,,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,soft coated wheaten terrier,0.751962,True,810,3181
11160,714214115368108032,2016-03-27 22:14:49+00:00,13,10,,,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,pug,0.533967,True,842,2214
11172,714141408463036416,2016-03-27 17:25:54+00:00,10,10,,,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,labrador retriever,0.586951,True,1354,4206
11184,713919462244790272,2016-03-27 02:43:58+00:00,12,10,Kanu,,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,siberian husky,0.463223,True,766,3205
11196,713900603437621249,2016-03-27 01:29:02+00:00,99,10,,,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,golden retriever,0.371816,True,710,2764
11208,713761197720473600,2016-03-26 16:15:05+00:00,12,10,Piper,,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,brittany spaniel,0.797936,True,1325,4725
11220,713411074226274305,2016-03-25 17:03:49+00:00,11,10,,,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,great pyrenees,0.720337,True,1261,4302
11232,713177543487135744,2016-03-25 01:35:51+00:00,10,10,Lance,,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,whippet,0.734244,True,2764,7026
11244,713175907180089344,2016-03-25 01:29:21+00:00,10,10,Opie,,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,timber wolf,0.503788,False,1433,4332
11256,712809025985978368,2016-03-24 01:11:29+00:00,10,10,Stubert,,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,labrador retriever,0.8686709999999999,True,6513,18522
11268,712717840512598017,2016-03-23 19:09:09+00:00,10,10,,,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,great pyrenees,0.732043,True,4801,11980
11280,712668654853337088,2016-03-23 15:53:42+00:00,10,10,Sunny,,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,labrador retriever,0.829058,True,1178,4068
11292,712438159032893441,2016-03-23 00:37:48+00:00,11,10,Kane,,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,ice bear,0.869477,False,1515,5174
11304,712097430750289920,2016-03-22 02:03:52+00:00,10,10,,,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,labrador retriever,0.720481,True,1001,3669
11316,712092745624633345,2016-03-22 01:45:15+00:00,7,10,Steven,,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,triceratops,0.235373,False,859,2862
11328,712085617388212225,2016-03-22 01:16:55+00:00,11,10,Olive,,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,shih tzu,0.625129,True,472,3191
11340,712065007010385924,2016-03-21 23:55:01+00:00,6,10,Chester,,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,goose,0.214301,False,603,2202
11352,711968124745228288,2016-03-21 17:30:03+00:00,10,10,Winston,,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,espresso,0.4301350000000001,False,2233,7829
11358,711968124745228288,2016-03-21 17:30:03+00:00,10,10,Winston,pupper,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,espresso,0.4301350000000001,False,2233,7829
11364,711743778164514816,2016-03-21 02:38:34+00:00,11,10,Roosevelt,,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,lakeland terrier,0.459515,True,962,2764
11376,711732680602345472,2016-03-21 01:54:29+00:00,10,10,,,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,dingo,0.366875,False,3957,8589
11388,711694788429553666,2016-03-20 23:23:54+00:00,13,10,,,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,brown bear,0.7132930000000001,False,17764,31987
11400,711652651650457602,2016-03-20 20:36:28+00:00,9,10,Gary,,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,llama,0.8567889999999999,False,887,3750
11412,711363825979756544,2016-03-20 01:28:47+00:00,11,10,,,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,pembroke,0.7509060000000001,True,1099,3534
11424,711306686208872448,2016-03-19 21:41:44+00:00,3,10,,,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,leatherback turtle,0.280835,False,715,3214
11436,711008018775851008,2016-03-19 01:54:56+00:00,11,10,Chuckles,,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french bulldog,0.731405,True,591,2915
11442,711008018775851008,2016-03-19 01:54:56+00:00,11,10,Chuckles,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french bulldog,0.731405,True,591,2915
11448,710997087345876993,2016-03-19 01:11:29+00:00,12,10,Milo,,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,0.28126,True,1343,4454
11460,710844581445812225,2016-03-18 15:05:29+00:00,10,10,Staniel,,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,dingo,0.536593,False,662,2477
11472,710833117892898816,2016-03-18 14:19:56+00:00,12,10,Sora,,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,pembroke,0.803742,True,515,2611
11484,710658690886586372,2016-03-18 02:46:49+00:00,80,10,,,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft coated wheaten terrier,0.948617,True,545,2248
11496,710588934686908417,2016-03-17 22:09:38+00:00,12,10,Beemo,,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,pembroke,0.982004,True,1803,4408
11508,710283270106132480,2016-03-17 01:55:02+00:00,11,10,Gunner,,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,shih tzu,0.932401,True,507,2096
11520,710272297844797440,2016-03-17 01:11:26+00:00,11,10,infuriating,,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,old english sheepdog,0.586307,True,1211,4410
11532,710269109699739648,2016-03-17 00:58:46+00:00,13,10,,,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,0.415495,True,1083,2329
11544,710153181850935296,2016-03-16 17:18:07+00:00,11,10,Lacy,,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,cowboy hat,0.979053,False,866,2832
11556,710140971284037632,2016-03-16 16:29:35+00:00,8,10,Tater,,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,pekinese,0.95317,True,853,2679
11568,710117014656950272,2016-03-16 14:54:24+00:00,11,10,,,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle,0.802092,True,1919,5311
11574,710117014656950272,2016-03-16 14:54:24+00:00,11,10,,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle,0.802092,True,1919,5311
11580,709918798883774466,2016-03-16 01:46:45+00:00,12,10,Watson,,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,pembroke,0.956222,True,1056,3409
11592,709901256215666688,2016-03-16 00:37:03+00:00,12,10,,,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,bib,0.998814,False,99,645
11604,709852847387627521,2016-03-15 21:24:41+00:00,12,10,,,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,chihuahua,0.945629,True,1165,3419
11616,709566166965075968,2016-03-15 02:25:31+00:00,12,10,Olaf,,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,0.999837,True,1159,3458
11628,709556954897764353,2016-03-15 01:48:55+00:00,12,10,Cecil,,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden retriever,0.790026,True,1039,3204
11640,709519240576036864,2016-03-14 23:19:03+00:00,9,10,Vince,,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker spaniel,0.414982,True,230,1456
11652,709449600415961088,2016-03-14 18:42:20+00:00,10,10,Karma,,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,maltese dog,0.780187,True,554,2154
11664,709409458133323776,2016-03-14 16:02:49+00:00,8,10,Billy,,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,shetland sheepdog,0.79745,True,658,2541
11676,709225125749587968,2016-03-14 03:50:21+00:00,11,10,Walker,,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,labrador retriever,0.271109,True,558,2357
11688,709207347839836162,2016-03-14 02:39:42+00:00,11,10,Penny,,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,chihuahua,0.948323,True,5591,12146
11700,709198395643068416,2016-03-14 02:04:08+00:00,45,10,,,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,0.490783,True,620,2381
11712,709158332880297985,2016-03-13 23:24:56+00:00,10,10,Rodney,,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,siberian husky,0.212957,True,403,1984
11724,709042156699303936,2016-03-13 15:43:18+00:00,9,10,Klevin,,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,hotdog,0.8265790000000001,False,1577,4606
11736,708845821941387268,2016-03-13 02:43:08+00:00,9,10,,,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,schipperke,0.74564,True,870,2899
11742,708845821941387268,2016-03-13 02:43:08+00:00,9,10,,pupper,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,schipperke,0.74564,True,870,2899
11748,708834316713893888,2016-03-13 01:57:25+00:00,10,10,Malikai,,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,eskimo dog,0.283945,True,487,1644
11760,708810915978854401,2016-03-13 00:24:26+00:00,10,10,Mister,,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden retriever,0.976139,True,6713,16022
11772,708738143638450176,2016-03-12 19:35:15+00:00,11,10,Coco,,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,pomeranian,0.933457,True,787,2686
11784,708711088997666817,2016-03-12 17:47:45+00:00,11,10,Smokey,,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,tennis ball,0.912961,False,694,2463
11796,708479650088034305,2016-03-12 02:28:06+00:00,13,10,Bear,,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,shih tzu,0.218479,True,660,2477
11808,708469915515297792,2016-03-12 01:49:25+00:00,11,10,Bobble,,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,chihuahua,0.748163,True,792,3024
11820,708356463048204288,2016-03-11 18:18:36+00:00,10,10,Oliver,,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283,True,1277,3488
11832,708349470027751425,2016-03-11 17:50:48+00:00,11,10,River,,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,muzzle,0.24389,False,717,2299
11844,708149363256774660,2016-03-11 04:35:39+00:00,10,10,Jebberson,,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,cardigan,0.350993,True,1509,4181
11856,708130923141795840,2016-03-11 03:22:23+00:00,11,10,,,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,french bulldog,0.710354,True,828,3298
11868,708119489313951744,2016-03-11 02:36:57+00:00,9,10,Cooper,,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,norwich terrier,0.264483,True,954,2630
11880,708109389455101952,2016-03-11 01:56:49+00:00,10,10,Remington,,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,staffordshire bullterrier,0.5161060000000001,True,538,1897
11892,708026248782585858,2016-03-10 20:26:26+00:00,13,10,,,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois,0.7864680000000001,True,1870,4282
11904,707995814724026368,2016-03-10 18:25:30+00:00,12,10,Farfle,,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,agama,0.172087,False,1094,3053
11916,707969809498152960,2016-03-10 16:42:10+00:00,11,10,Rufus,,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy poodle,0.908491,True,931,2627
11928,707776935007539200,2016-03-10 03:55:45+00:00,11,10,Sadie,,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature pinscher,0.890426,True,926,3196
11940,707741517457260545,2016-03-10 01:35:01+00:00,10,10,,,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371,True,592,2423
11952,707693576495472641,2016-03-09 22:24:31+00:00,7,10,Jiminus,,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,bathtub,0.499525,False,960,3304
11964,707610948723478529,2016-03-09 16:56:11+00:00,12,10,Harper,,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden retriever,0.383223,True,6149,16524
11976,707420581654872064,2016-03-09 04:19:44+00:00,4,10,Keurig,,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,ram,0.518215,False,673,2201
11988,707411934438625280,2016-03-09 03:45:22+00:00,11,10,,,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,lakeland terrier,0.7382770000000001,True,581,2240
11994,707411934438625280,2016-03-09 03:45:22+00:00,11,10,,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,lakeland terrier,0.7382770000000001,True,581,2240
12000,707387676719185920,2016-03-09 02:08:59+00:00,10,10,Clarkus,,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,chihuahua,0.888468,True,1244,3405
12012,707377100785885184,2016-03-09 01:26:57+00:00,9,10,,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden retriever,0.637225,True,1060,3190
12024,707315916783140866,2016-03-08 21:23:50+00:00,10,10,Finnegus,,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,bernese mountain dog,0.979235,True,620,2412
12030,707315916783140866,2016-03-08 21:23:50+00:00,10,10,Finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,bernese mountain dog,0.979235,True,620,2412
12036,707297311098011648,2016-03-08 20:09:54+00:00,10,10,Cassie,,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,blenheim spaniel,0.370717,True,760,2708
12048,707059547140169728,2016-03-08 04:25:07+00:00,11,10,Cupcake,,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,samoyed,0.8973120000000001,True,654,2533
12060,707038192327901184,2016-03-08 03:00:15+00:00,10,10,Kathmandu,,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426,True,762,2132
12072,707021089608753152,2016-03-08 01:52:18+00:00,12,10,Tucker,,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker spaniel,0.559658,True,1312,3980
12084,707014260413456384,2016-03-08 01:25:10+00:00,11,10,Ellie,,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,chihuahua,0.58378,True,582,2259
12096,706901761596989440,2016-03-07 17:58:08+00:00,3,10,Elliot,,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,wild boar,0.859499,False,567,1999
12108,706681918348251136,2016-03-07 03:24:33+00:00,12,10,Katie,,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy poodle,0.717584,True,948,3218
12120,706644897839910912,2016-03-07 00:57:27+00:00,9,10,Shadow,,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,space heater,0.137871,False,1056,2507
12132,706593038911545345,2016-03-06 21:31:22+00:00,10,10,,,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,four poster,0.6964229999999999,False,612,2104
12144,706538006853918722,2016-03-06 17:52:42+00:00,11,10,Oliver,,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,chow,0.541794,True,1387,3385
12156,706516534877929472,2016-03-06 16:27:23+00:00,12,10,,,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden retriever,0.7726850000000001,True,1004,3043
12168,706346369204748288,2016-03-06 05:11:12+00:00,12,10,Koda,,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,tibetan mastiff,0.956462,True,901,3366
12180,706310011488698368,2016-03-06 02:46:44+00:00,12,10,,,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,pembroke,0.6981649999999999,True,7681,20739
12186,706310011488698368,2016-03-06 02:46:44+00:00,12,10,,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,pembroke,0.6981649999999999,True,7681,20739
12192,706291001778950144,2016-03-06 01:31:11+00:00,11,10,,,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,border terrier,0.587101,True,464,1667
12204,706265994973601792,2016-03-05 23:51:49+00:00,11,10,Kara,,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,papillon,0.743715,True,907,2671
12216,706166467411222528,2016-03-05 17:16:20+00:00,7,10,Dexter,,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,samoyed,0.430418,True,1557,5028
12228,705975130514706432,2016-03-05 04:36:02+00:00,10,10,Adele,,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,staffordshire bullterrier,0.5877640000000001,True,709,3023
12234,705975130514706432,2016-03-05 04:36:02+00:00,10,10,Adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,staffordshire bullterrier,0.5877640000000001,True,709,3023
12240,705970349788291072,2016-03-05 04:17:02+00:00,12,10,Lucy,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,golden retriever,0.776346,True,869,3108
12252,705898680587526145,2016-03-04 23:32:15+00:00,10,10,Max,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,collie,0.808276,True,537,2309
12264,705591895322394625,2016-03-04 03:13:11+00:00,11,10,,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,basenji,0.877207,True,1117,3095
12276,705475953783398401,2016-03-03 19:32:29+00:00,12,10,Zara,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,golden retriever,0.908784,True,885,2890
12288,705442520700944385,2016-03-03 17:19:38+00:00,12,10,Cooper,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,great pyrenees,0.309106,True,1574,4309
12300,705428427625635840,2016-03-03 16:23:38+00:00,11,10,Ambrose,,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,chihuahua,0.774792,True,1626,3711
12306,705428427625635840,2016-03-03 16:23:38+00:00,11,10,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,chihuahua,0.774792,True,1626,3711
12312,705239209544720384,2016-03-03 03:51:44+00:00,11,10,Jimothy,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,chihuahua,0.15795,True,733,2925
12324,705223444686888960,2016-03-03 02:49:06+00:00,9,10,Bode,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,egyptian cat,0.0905082,False,779,2532
12336,705102439679201280,2016-03-02 18:48:16+00:00,10,10,Terrenth,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,collie,0.457672,True,504,2089
12348,705066031337840642,2016-03-02 16:23:36+00:00,12,10,Reese,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,airedale,0.868658,True,601,2138
12360,704859558691414016,2016-03-02 02:43:09+00:00,10,10,,,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,pug,0.284428,True,523,2193
12366,704859558691414016,2016-03-02 02:43:09+00:00,10,10,,pupper,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,pug,0.284428,True,523,2193
12372,704847917308362754,2016-03-02 01:56:53+00:00,12,10,,,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,golden retriever,0.85724,True,1478,4948
12384,704819833553219584,2016-03-02 00:05:17+00:00,7,10,Chesterson,,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,guinea pig,0.994776,False,951,2576
12396,704761120771465216,2016-03-01 20:11:59+00:00,13,10,,,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,siamese cat,0.202294,False,2840,6481
12402,704761120771465216,2016-03-01 20:11:59+00:00,13,10,,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,siamese cat,0.202294,False,2840,6481
12408,704499785726889984,2016-03-01 02:53:32+00:00,12,10,,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,chihuahua,0.376541,True,987,2840
12420,704480331685040129,2016-03-01 01:36:14+00:00,11,10,Lucia,,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,samoyed,0.979206,True,1038,3306
12432,704364645503647744,2016-02-29 17:56:32+00:00,12,10,Bisquick,,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,pembroke,0.980695,True,3451,7789
12444,704347321748819968,2016-02-29 16:47:42+00:00,10,10,Ralphson,,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,teddy,0.23337800000000006,False,340,1540
12450,704347321748819968,2016-02-29 16:47:42+00:00,10,10,Ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,teddy,0.23337800000000006,False,340,1540
12456,704113298707505153,2016-02-29 01:17:46+00:00,8,10,Stanley,,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,otter,0.945537,False,557,1810
12468,704054845121142784,2016-02-28 21:25:30+00:00,60,10,,,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,great pyrenees,0.6679390000000001,True,892,2845
12480,703774238772166656,2016-02-28 02:50:28+00:00,10,10,,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,labrador retriever,0.990119,True,443,1795
12492,703769065844768768,2016-02-28 02:29:55+00:00,10,10,,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,0.838994,True,1105,3194
12504,703631701117943808,2016-02-27 17:24:05+00:00,11,10,Bella,,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,window shade,0.909533,False,656,2511
12516,703611486317502464,2016-02-27 16:03:45+00:00,10,10,Scooter,,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,pembroke,0.756441,True,1487,3735
12522,703611486317502464,2016-02-27 16:03:45+00:00,10,10,Scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,pembroke,0.756441,True,1487,3735
12528,703407252292673536,2016-02-27 02:32:12+00:00,10,10,,,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,doormat,0.201058,False,675,2374
12534,703407252292673536,2016-02-27 02:32:12+00:00,10,10,,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,doormat,0.201058,False,675,2374
12540,703382836347330562,2016-02-27 00:55:11+00:00,12,10,Charlie,,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,golden retriever,0.945664,True,1112,3420
12552,703356393781329922,2016-02-26 23:10:06+00:00,9,10,Socks,,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,border collie,0.894842,True,374,1866
12564,703268521220972544,2016-02-26 17:20:56+00:00,12,10,,,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,wool,0.5254340000000001,False,530,1935
12570,703268521220972544,2016-02-26 17:20:56+00:00,12,10,,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,wool,0.5254340000000001,False,530,1935
12576,703079050210877440,2016-02-26 04:48:02+00:00,11,10,,,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,pembroke,0.778503,True,2992,7204
12588,703041949650034688,2016-02-26 02:20:37+00:00,10,10,,,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,hippopotamus,0.581403,False,12092,25663
12600,702932127499816960,2016-02-25 19:04:13+00:00,6,10,Chip,,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,wallaby,0.41071,False,700,2519
12612,702684942141153280,2016-02-25 02:42:00+00:00,11,10,Lucy,,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,golden retriever,0.514085,True,1040,3147
